Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
779485,Haley,2019-05-16 13:53:00,6908 Hillcroft D,Stray,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,White,2019-05-16 14:23:00,9/1/2016,Return to Owner,,Intact Female,2 years,0 days 00:30:00,0,Not Adopted,TX,Austin 
778727,Loki,2019-08-02 14:12:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Brown,2018-08-23 17:04:00,6/19/2018,Adoption,,Neutered Male,2 months,-344 days +02:52:00,-3,,TX,Austin 
777832,Bentley,2020-01-16 13:39:00,2310 Wickersham Lane,Stray,Normal,Dog,Intact Male,1 year,Yorkshire Terrier/Maltese,Black/White,2020-01-16 16:14:00,4/5/2018,Return to Owner,,Intact Male,1 year,0 days 02:35:00,0,Not Adopted,TX,Austin 
777441,*Boris,2019-09-16 11:40:00,Mano,Owner Surrender,Normal,Dog,Neutered Male,2 years,Bullmastiff Mix,Brown/White,2019-09-29 15:33:00,7/28/2017,Adoption,,Neutered Male,2 years,13 days 03:53:00,13,B,TX,Manor 
777265,Darko,2020-02-08 15:10:00,6422 Us-183,Stray,Normal,Dog,Intact Male,2 years,Siberian Husky Mix,Black/White,2020-02-08 17:25:00,12/26/2017,Return to Owner,,Intact Male,2 years,0 days 02:15:00,0,Not Adopted,TX,Austin 
776802,Beau,2019-09-23 17:50:00,1009 Edgecliff Terrace,Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black/White,2019-09-29 12:15:00,3/19/2018,Adoption,,Neutered Male,1 year,5 days 18:25:00,5,,TX,Austin 
776739,Kenzie,2019-09-30 11:52:00,,Owner Surrender,Normal,Dog,Spayed Female,3 years,Bull Terrier,White/Brown Brindle,2019-09-28 15:31:00,7/18/2016,Adoption,,Spayed Female,3 years,-2 days +03:39:00,-2,,TX,Travis 
776580,Niner,2019-07-22 12:12:00,,Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,White/Brown Tabby,2018-08-04 17:30:00,5/25/2018,Adoption,,Neutered Male,2 months,-352 days +05:18:00,-3,,TX,Austin 
776533,,2019-08-05 11:47:00,124 West Anderson Lane,Stray,Normal,Dog,Neutered Male,3 years,Rat Terrier/Chihuahua Shorthair,Tan/White,2019-08-09 15:45:00,7/15/2016,Transfer,Partner,Neutered Male,3 years,4 days 03:58:00,4,Not Adopted,TX,Austin 
775834,Little Girl,2019-07-07 21:41:00,6605 Johnny Morris C,Public Assist,Normal,Dog,Intact Female,12 years,Chihuahua Shorthair Mix,Cream,2019-09-20 10:49:00,7/7/2007,Adoption,Foster,Spayed Female,12 years,74 days 13:08:00,74,D,TX,Austin 
775819,Hunter,2019-07-07 08:54:00,2021 East 7Th Stree,Stray,Normal,Dog,Intact Male,1 year,Anatol Shepherd/St. Bernard Smooth Coat,Tan/Black,2019-07-07 16:12:00,12/17/2017,Return to Owner,,Intact Male,1 year,0 days 07:18:00,0,Not Adopted,TX,Austin 
775709,Lilly,2020-01-17 15:11:00,Springdale And 290,Stray,Normal,Dog,Intact Female,2 years,German Shepherd Mix,White,2020-01-18 11:29:00,1/3/2018,Return to Owner,,Intact Female,2 years,0 days 20:18:00,0,Not Adopted,TX,Austin 
775577,Koda,2019-06-18 17:18:00,,Public Assist,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black,2019-06-19 13:35:00,1/2/2018,Return to Owner,,Neutered Male,1 year,0 days 20:17:00,0,Not Adopted,TX,Austin 
775517,Kai,2019-07-22 12:12:00,,Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Medium Hair,Brown Tabby,2018-08-04 15:41:00,5/25/2018,Adoption,Foster,Neutered Male,2 months,-352 days +03:29:00,-3,,TX,Austin 
775466,Alexa,2019-06-04 16:17:00,Outside Jurisdictio,Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,White/Black,2018-08-18 12:28:00,4/30/2018,Adoption,,Spayed Female,3 months,-291 days +20:11:00,-2,,,diction
775250,*Bentley,2019-09-13 13:18:00,7902 Phoenix P,Stray,Normal,Dog,Neutered Male,1 year,Alaskan Malamute/German Shepherd,Black/White,2019-09-13 19:07:00,2/28/2018,Return to Owner,,Neutered Male,1 year,0 days 05:49:00,0,Not Adopted,TX,Austin 
775225,Chanel,2019-06-04 16:17:00,Outside Jurisdictio,Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,Black,2018-08-18 12:29:00,4/26/2018,Adoption,,Spayed Female,3 months,-291 days +20:12:00,-2,,,diction
774868,Queen,2019-07-22 17:04:00,,Public Assist,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Brown,2019-08-18 16:17:00,4/22/2018,Adoption,,Spayed Female,1 year,26 days 23:13:00,26,C,TX,Austin 
774372,Beau,2019-07-17 12:48:00,,Owner Surrender,Normal,Dog,Neutered Male,4 years,Pit Bull Mix,Blue/White,2018-07-28 16:58:00,6/14/2015,Adoption,,Neutered Male,3 years,-354 days +04:10:00,-3,,TX,Austin 
774233,Nelson,2019-08-02 09:38:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever/Redbone Hound,Tan/White,2019-08-16 16:10:00,3/28/2018,Adoption,,Neutered Male,1 year,14 days 06:32:00,14,,TX,Austin 
774194,Poppy,2019-06-13 14:06:00,Pleasant Valley,Stray,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Brown/Tan,2019-06-19 12:56:00,6/11/2016,Rto-Adopt,,Intact Female,3 years,5 days 22:50:00,5,Not Adopted,TX,Austin 
774040,Emerald,2019-07-26 12:09:00,10707 Lake Creek Parkway,Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,Calico,2019-09-02 14:46:00,4/14/2018,Adoption,,Spayed Female,1 year,38 days 02:37:00,38,D,TX,Austin 
774030,Stanley,2019-07-07 12:57:00,2316 Webberville Road,Stray,Normal,Dog,Intact Male,3 years,Miniature Schnauzer Mix,White,2019-07-07 14:28:00,6/9/2016,Return to Owner,,Intact Male,3 years,0 days 01:31:00,0,Not Adopted,TX,Austin 
773734,Dillon,2019-08-27 17:07:00,12406 Timber Arch in Mano,Stray,Normal,Dog,Neutered Male,2 years,Cavalier Span Mix,Red/White,2019-09-01 11:19:00,6/4/2017,Transfer,Partner,Neutered Male,2 years,4 days 18:12:00,4,Not Adopted,TX, Manor 
773468,Kurama,2019-06-22 15:03:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Australian Shepherd Mix,Brown/Black,2019-07-16 18:40:00,4/1/2018,Adoption,,Neutered Male,1 year,24 days 03:37:00,24,C,TX,Austin 
773209,Pudding,2019-09-14 13:51:00,,Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Cream Tabby,2019-09-19 17:48:00,3/29/2018,Adoption,,Neutered Male,1 year,5 days 03:57:00,5,,TX,Austin 
773038,Sapphire,2019-07-26 12:09:00,10707 Lake Creek Parkway,Owner Surrender,Normal,Cat,Spayed Female,1 year,Manx mix,Brown Tabby/White,2019-09-02 15:10:00,4/14/2018,Adoption,,Spayed Female,1 year,38 days 03:01:00,38,D,TX,Austin 
773027,Hoshi,2019-07-05 17:31:00,1300 Spyglass Drive,Stray,Normal,Dog,Spayed Female,2 years,Pointer Mix,Black/White,2018-05-30 17:25:00,3/15/2017,Adoption,,Spayed Female,1 year,-402 days +23:54:00,-4,,TX,Austin 
772433,Mani,2019-09-07 16:40:00,,Public Assist,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,Brown/White,2019-09-15 16:05:00,3/19/2017,Return to Owner,,Neutered Male,2 years,7 days 23:25:00,7,Not Adopted,TX,Austin 
772414,Midnight,2019-12-29 15:18:00,5608 Abby,Stray,Injured,Cat,Neutered Male,1 year,Domestic Shorthair,Black,2020-02-14 17:25:00,2/19/2018,Adoption,,Neutered Male,1 year,47 days 02:07:00,47,D,TX,Austin 
772366,Osiris,2019-07-19 18:52:00,1438 Coronado Hills Drive,Stray,Normal,Dog,Intact Male,3 years,Pit Bull Mix,Blue/White,2019-07-20 18:56:00,5/18/2016,Return to Owner,,Intact Male,3 years,1 days 00:04:00,1,Not Adopted,TX,Austin 
772208,*Cosette,2019-06-02 14:42:00,2124 Burton Drive,Stray,Normal,Cat,Intact Female,2 years,Siamese mix,Lilac Point/White,2019-06-05 13:41:00,5/16/2017,Return to Owner,,Intact Female,2 years,2 days 22:59:00,2,Not Adopted,TX,Austin 
771941,Luna,2019-12-30 17:27:00,Metric And Brake,Stray,Normal,Dog,Intact Female,2 years,German Shepherd Mix,White,2019-11-16 15:00:00,11/12/2017,Return to Owner,,Intact Female,2 years,-45 days +21:33:00,-4,Not Adopted,TX,Austin 
771587,Oliver,2019-09-01 13:32:00,Lago Vist,Owner Surrender,Normal,Cat,Neutered Male,14 years,Domestic Shorthair,Cream Tabby/White,2019-09-09 15:22:00,5/7/2005,Transfer,Partner,Neutered Male,14 years,8 days 01:50:00,8,Not Adopted,TX, Vista 
771554,Chica,2019-07-10 17:54:00,1020 Grove Boulevard,Stray,Normal,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Chocolate/Tan,2019-07-10 18:52:00,5/7/2016,Return to Owner,,Spayed Female,3 years,0 days 00:58:00,0,Not Adopted,TX,Austin 
771327,Kon,2019-08-07 08:23:00,6600 E. William Canno,Stray,Injured,Dog,Intact Male,1 year,American Pit Bull Terrier Mix,Black/Brown,2019-08-11 14:21:00,9/3/2017,Disposal,,Intact Male,1 year,4 days 05:58:00,4,Not Adopted,TX,Austin 
771227,Canela,2019-09-22 10:17:00,8001 West Highway 71,Stray,Normal,Dog,Intact Female,1 year,German Shepherd Mix,Tan/Black,2019-09-22 12:25:00,12/3/2017,Return to Owner,,Intact Female,1 year,0 days 02:08:00,0,Not Adopted,TX,Austin 
771097,Isaac,2019-07-06 10:23:00,6950 Highway 183,Stray,Normal,Dog,Intact Male,1 year,Shih Tzu,Black/White,2019-07-10 12:17:00,3/2/2018,Transfer,Partner,Intact Male,1 year,4 days 01:54:00,4,Not Adopted,TX,Austin 
770881,Rocky,2019-05-08 12:56:00,1129 Terry Drive,Stray,Normal,Dog,Intact Male,1 year,Australian Kelpie Mix,Brown/Black,2019-06-11 14:36:00,11/26/2017,Transfer,Partner,Neutered Male,1 year,34 days 01:40:00,34,Not Adopted,TX,Austin 
770825,Lexus,2019-08-17 09:47:00,2501 Leigh Drive,Stray,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Brown Brindle,2019-09-18 12:33:00,1/25/2018,Transfer,Partner,Intact Female,1 year,32 days 02:46:00,32,Not Adopted,TX,Austin 
770624,Scarlet,2020-03-15 14:03:00,1181 Airpo,Stray,Normal,Dog,Spayed Female,5 years,Australian Shepherd Mix,Red/White,2020-03-15 15:00:00,4/22/2014,Return to Owner,,Spayed Female,5 years,0 days 00:57:00,0,Not Adopted,TX,Austin 
770594,Louis,2019-06-24 16:59:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Neutered Male,1 year,Dalmatian Mix,White/Black,2019-07-05 17:06:00,11/22/2017,Adoption,,Neutered Male,1 year,11 days 00:07:00,11,B,,diction
770590,Big Sister,2019-07-05 21:07:00,1002 Lott Ave,Public Assist,Normal,Dog,Intact Female,1 year,Parson Russell Terrier Mix,White/Tricolor,2019-07-16 11:31:00,2/7/2018,Return to Owner,,Intact Female,1 year,10 days 14:24:00,10,Not Adopted,TX,Austin 
770352,Zeus,2019-09-05 13:38:00,6407 Cooper Lane,Stray,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,Black/White,2019-07-03 18:36:00,4/18/2016,Missing,Possible Theft,Neutered Male,3 years,-64 days +04:58:00,-6,Not Adopted,TX,Austin 
770225,Maggie,2019-06-25 16:27:00,4807 Bayside,Stray,Normal,Dog,Intact Female,1 year,Boxer/Pit Bull,Black/White,2020-07-21 08:08:00,1/16/2018,Adoption,Foster,Intact Female,2 years,391 days 15:41:00,39,D,TX,Austin 
770009,Chanel,2019-06-04 11:33:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Spayed Female,1 year,Staffordshire Mix,Red/White,2019-07-06 13:09:00,9/14/2017,Adoption,,Spayed Female,1 year,32 days 01:36:00,32,D,,diction
769930,Jack,2019-07-05 11:19:00,6029 Randleman Drive,Stray,Normal,Cat,Neutered Male,7 years,Domestic Shorthair,Brown Tabby,2019-07-14 10:42:00,4/11/2012,Transfer,Partner,Neutered Male,7 years,8 days 23:23:00,8,Not Adopted,TX,Travis 
769846,Nelo,2019-08-01 13:37:00,Smith Road And Bolm Road,Stray,Normal,Dog,Intact Male,3 years,Boxer Mix,Brown Brindle/White,2019-08-01 18:28:00,4/11/2016,Return to Owner,,Intact Male,3 years,0 days 04:51:00,0,Not Adopted,TX,Austin 
769557,Diamond,2020-02-25 18:05:00,,Owner Surrender,Sick,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Tricolor,2020-02-29 18:23:00,2/3/2018,Rto-Adopt,,Spayed Female,2 years,4 days 00:18:00,4,Not Adopted,TX,Austin 
769296,Millie,2019-05-20 14:41:00,Clayton Lane,Stray,Normal,Dog,Intact Female,6 years,Chihuahua Shorthair Mix,Brown,2019-06-03 16:54:00,4/2/2013,Adoption,,Spayed Female,6 years,14 days 02:13:00,14,,TX,Austin 
769161,Bear,2019-06-20 16:12:00,Camacho Stree,Stray,Normal,Dog,Intact Male,3 years,Shih Tzu,Black,2019-06-20 18:40:00,3/31/2016,Return to Owner,,Intact Male,3 years,0 days 02:28:00,0,Not Adopted,TX,Austin 
769109,Oso,2019-09-22 10:17:00,8001 West Highway 71,Stray,Normal,Dog,Intact Male,2 years,German Shepherd/Siberian Husky,Black/Cream,2019-09-22 12:25:00,12/30/2016,Return to Owner,,Intact Male,2 years,0 days 02:08:00,0,Not Adopted,TX,Austin 
769043,Kado,2019-05-30 11:02:00,Philco And Gill,Stray,Normal,Dog,Neutered Male,1 year,Treeing Walker Coonhound Mix,Tricolor,2019-06-01 15:05:00,6/29/2017,Return to Owner,,Neutered Male,1 year,2 days 04:03:00,2,Not Adopted,TX,Austin 
769022,Bitty,2020-03-24 11:23:00,,Public Assist,Aged,Dog,Spayed Female,15 years,Chihuahua Shorthair Mix,Brown,2020-03-29 09:23:00,3/18/2005,Return to Owner,,Spayed Female,15 years,4 days 22:00:00,4,Not Adopted,TX,Austin 
768899,Opien,2019-08-19 11:13:00,,Public Assist,Normal,Dog,Neutered Male,4 years,Pit Bull Mix,White/Black,2019-08-29 16:35:00,3/27/2015,Return to Owner,,Neutered Male,4 years,10 days 05:22:00,10,Not Adopted,TX,Austin 
768645,Cletus,2019-08-10 11:00:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Brown,2019-08-19 14:02:00,3/23/2015,Adoption,,Neutered Male,4 years,9 days 03:02:00,9,B,,diction
768628,Lila,2019-08-05 13:25:00,9205 Indian Quail,Stray,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,Blue/White,2019-08-31 16:06:00,3/22/2017,Adoption,,Spayed Female,2 years,26 days 02:41:00,26,C,TX,Austin 
768566,El Nino,2019-05-23 19:03:00,8100 Colton-Bluff Springs Road,Stray,Normal,Dog,Neutered Male,2 years,German Shepherd/Nova Scotia Duck Tolling Retriever,Brown/White,2019-05-27 12:06:00,3/21/2017,Return to Owner,,Neutered Male,2 years,3 days 17:03:00,3,Not Adopted,TX,Austin 
768182,Bella,2019-05-18 13:07:00,4003 Turquoise,Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever Mix,Gold,2019-05-18 15:41:00,7/14/2017,Return to Owner,,Spayed Female,1 year,0 days 02:34:00,0,Not Adopted,TX,Austin 
768048,Rocky,2019-09-06 18:23:00,5704 Tallow Tree Drive,Public Assist,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Black/Tan,2019-09-12 16:05:00,3/12/2016,Return to Owner,,Spayed Female,3 years,5 days 21:42:00,5,Not Adopted,TX,Austin 
767796,*Koko,2019-05-30 15:49:00,6918 Carwill D,Stray,Normal,Dog,Spayed Female,1 year,American Pit Bull Terrier Mix,Brown/White,2019-06-20 14:18:00,12/6/2017,Transfer,Partner,Spayed Female,1 year,20 days 22:29:00,20,Not Adopted,TX,Austin 
767756,Daisy,2019-09-03 23:53:00,710 East Ben White Blvd,Public Assist,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Brown Brindle,2019-08-18 19:35:00,11/2/2017,Adoption,,Spayed Female,1 year,-17 days +19:42:00,-1,,TX,Austin 
767626,Bailey,2019-07-23 13:04:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Spayed Female,1 year,Alaskan Husky Mix,Black/White,2019-07-27 14:54:00,12/4/2017,Adoption,,Spayed Female,1 year,4 days 01:50:00,4,A,,diction
767016,Jacob,2020-03-10 15:49:00,215 Starbright D,Stray,Normal,Dog,Neutered Male,3 years,Siberian Husky Mix,White,2018-03-04 17:50:00,2/21/2017,Return to Owner,,Neutered Male,1 year,-737 days +02:01:00,-7,Not Adopted,TX,Austin 
766708,Buck,2019-07-01 13:30:00,,Public Assist,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,White/Blue,2019-07-09 11:40:00,2/15/2017,Return to Owner,,Neutered Male,2 years,7 days 22:10:00,7,Not Adopted,TX,Travis 
766554,Roxy,2019-08-13 14:53:00,3700 Southridge Drive,Stray,Normal,Dog,Intact Female,2 years,German Shepherd,Black/Brown,2019-08-22 18:06:00,2/11/2017,Rto-Adopt,,Spayed Female,2 years,9 days 03:13:00,9,Not Adopted,TX,Austin 
766540,Hercules,2019-07-23 19:46:00,4400 Pack Saddle P,Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Fawn/White,2019-07-25 11:31:00,2/11/2017,Return to Owner,,Neutered Male,2 years,1 days 15:45:00,1,Not Adopted,TX,Austin 
766475,Steve,2019-08-20 16:19:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Tan/White,2019-09-14 13:17:00,9/9/2017,Adoption,,Neutered Male,2 years,24 days 20:58:00,24,C,TX,Austin 
766062,*Pippi,2020-02-03 13:42:00,6100 Devonshire,Public Assist,Normal,Cat,Spayed Female,5 years,Domestic Shorthair,White/Brown Tabby,2020-12-16 12:26:00,2/3/2015,Adoption,Foster,Spayed Female,5 years,316 days 22:44:00,31,D,TX,Austin 
765952,Boby,2019-09-13 11:52:00,7414 Johnny Mo,Stray,Normal,Dog,Neutered Male,3 years,Dachshund Mix,Brown/White,2019-09-14 17:19:00,1/30/2016,Return to Owner,,Neutered Male,3 years,1 days 05:27:00,1,Not Adopted,TX,Austin 
765737,Taco,2019-07-24 14:03:00,,Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull,Blue/White,2019-08-18 14:21:00,1/25/2016,Adoption,,Neutered Male,3 years,25 days 00:18:00,25,C,TX,Travis 
765666,Dani,2019-10-03 12:25:00,,Owner Surrender,Aged,Dog,Spayed Female,11 years,Australian Cattle Dog,White/Black,2019-10-04 15:01:00,1/24/2008,Transfer,Partner,Spayed Female,11 years,1 days 02:36:00,1,Not Adopted,TX,Austin 
765665,Mona,2019-10-03 12:25:00,,Owner Surrender,Aged,Dog,Spayed Female,8 years,Australian Cattle Dog,Black/Tricolor,2019-10-04 15:02:00,1/24/2011,Transfer,Partner,Spayed Female,8 years,1 days 02:37:00,1,Not Adopted,TX,Austin 
765651,Bibi,2019-05-28 11:13:00,818 Sahara Avenue,Stray,Normal,Dog,Intact Female,3 years,Pit Bull Mix,Black Brindle/Brown,2019-05-30 16:14:00,1/24/2016,Return to Owner,,Intact Female,3 years,2 days 05:01:00,2,Not Adopted,TX,Austin 
765602,Luna,2019-09-04 12:19:00,Decker Ln & Fm 969 Rd,Stray,Normal,Dog,Intact Female,2 years,Alaskan Husky Mix,Black/White,2019-09-04 15:36:00,1/23/2017,Return to Owner,,Intact Female,2 years,0 days 03:17:00,0,Not Adopted,TX,Austin 
765574,*Danny,2019-12-26 15:16:00,7201 S Congre,Stray,Normal,Cat,Neutered Male,6 years,Domestic Shorthair,Orange Tabby/White,2018-01-26 14:16:00,1/26/2013,Transfer,Snr,Neutered Male,5 years,-700 days +23:00:00,-7,Not Adopted,TX,Austin 
765569,Cornbread,2019-05-15 11:08:00,Airpo,Stray,Normal,Dog,Intact Female,3 years,Blue Lacy,Blue/White,2019-05-15 13:03:00,1/22/2016,Return to Owner,,Intact Female,3 years,0 days 01:55:00,0,Not Adopted,TX,Austin 
765468,Skye,2019-07-11 12:37:00,1200 East Parmer Lane,Stray,Normal,Dog,Intact Female,1 year,Siberian Husky Mix,White,2019-07-13 13:15:00,10/20/2017,Return to Owner,,Intact Female,1 year,2 days 00:38:00,2,Not Adopted,TX,Austin 
765452,Willow,2019-10-03 12:29:00,,Owner Surrender,Normal,Dog,Spayed Female,2 years,Whippet Mix,Tan/White,2018-02-03 18:27:00,7/20/2017,Adoption,,Spayed Female,6 months,-607 days +05:58:00,-6,,TX,Austin 
765444,*Dude,2019-07-05 15:02:00,,Owner Surrender,Normal,Cat,Neutered Male,5 years,Domestic Shorthair,Brown Tabby,2018-09-07 11:55:00,1/20/2014,Adoption,Foster,Neutered Male,4 years,-302 days +20:53:00,-3,,TX,Austin 
765345,,2019-06-07 14:10:00,9002 Sedgemoor Trail,Owner Surrender,Normal,Dog,Neutered Male,6 years,Chihuahua Shorthair Mix,Brown/Tricolor,2019-06-14 15:46:00,6/7/2013,Transfer,Partner,Neutered Male,6 years,7 days 01:36:00,7,Not Adopted,TX,Austin 
765292,*Huxley,2019-11-27 16:40:00,2100 Wickersham D,Stray,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black/White,2020-04-07 08:10:00,8/17/2017,Adoption,Foster,Neutered Male,2 years,131 days 15:30:00,13,B,TX,Austin 
765260,Zeus,2019-09-12 10:43:00,812 East Springdale Drive,Stray,Normal,Dog,Intact Male,3 years,German Shepherd,Black/Brown,2019-09-12 18:57:00,5/16/2016,Return to Owner,,Intact Male,3 years,0 days 08:14:00,0,Not Adopted,TX,Austin 
765259,Oso,2019-09-12 10:43:00,812 East Springdale Drive,Stray,Normal,Dog,Intact Male,3 years,German Shepherd,Black/Brown,2019-09-12 18:56:00,5/16/2016,Return to Owner,,Intact Male,3 years,0 days 08:13:00,0,Not Adopted,TX,Austin 
765229,*Brian,2019-07-29 17:37:00,Outside Jurisdictio,Public Assist,Normal,Dog,Neutered Male,2 years,Pointer Mix,White/Red,2019-08-08 18:41:00,1/15/2017,Return to Owner,,Neutered Male,2 years,10 days 01:04:00,10,Not Adopted,,diction
765113,Red,2019-08-20 12:45:00,,Public Assist,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Red/White,2019-09-06 16:46:00,1/13/2017,Return to Owner,,Neutered Male,2 years,17 days 04:01:00,17,Not Adopted,TX,Austin 
764807,Athena,2019-07-05 16:35:00,2215 Town Lake,Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever/Weimaraner,Buff,2019-07-05 17:47:00,10/19/2017,Return to Owner,,Spayed Female,1 year,0 days 01:12:00,0,Not Adopted,TX,Austin 
764361,Astro,2019-05-11 17:14:00,,Owner Surrender,Normal,Dog,Neutered Male,2 years,Norwich Terrier Mix,Black/Tan,2019-05-11 20:03:00,12/28/2016,Adoption,,Neutered Male,2 years,0 days 02:49:00,0,AA,TX,Austin 
764301,Sabrina,2019-08-27 12:53:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Spayed Female,4 years,Chihuahua Shorthair Mix,Sable/White,2019-08-30 14:17:00,8/27/2015,Transfer,Partner,Spayed Female,4 years,3 days 01:24:00,3,Not Adopted,,diction
764241,Leena,2019-06-17 11:44:00,,Owner Surrender,Normal,Dog,Spayed Female,2 years,Siberian Husky Mix,Black/White,2019-06-19 18:36:00,6/26/2016,Adoption,,Spayed Female,2 years,2 days 06:52:00,2,A,TX,Austin 
763984,Wednesday,2019-05-09 12:52:00,Gemmer St And Apperson St,Stray,Normal,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Black/White,2019-05-09 17:03:00,7/23/2017,Return to Owner,,Spayed Female,1 year,0 days 04:11:00,0,Not Adopted,TX,Travis 
763936,Sam Diego,2019-07-15 14:28:00,Dessau Road,Stray,Normal,Dog,Neutered Male,2 years,Yorkshire Terrier/Standard Poodle,White,2019-07-16 12:30:00,12/18/2016,Adoption,,Neutered Male,2 years,0 days 22:02:00,0,AA,TX,Austin 
763871,Guardian,2019-06-21 16:57:00,15020 Wells Road in Mano,Owner Surrender,Sick,Dog,Intact Male,7 years,Great Pyrenees Mix,Cream,2019-07-21 12:55:00,6/18/2012,Adoption,Foster,Neutered Male,7 years,29 days 19:58:00,29,C,TX, Manor 
763664,Gerard,2019-05-25 13:02:00,,Owner Surrender,Normal,Dog,Neutered Male,4 years,Yorkshire Terrier/Chihuahua Shorthair,Tan/Black,2019-05-26 15:32:00,12/13/2014,Transfer,Partner,Neutered Male,4 years,1 days 02:30:00,1,Not Adopted,TX,Austin 
763642,Oscar,2019-05-31 12:10:00,,Owner Surrender,Normal,Dog,Neutered Male,2 years,Standard Schnauzer/Miniature Poodle,White,2019-06-25 15:28:00,12/12/2016,Transfer,Partner,Neutered Male,2 years,25 days 03:18:00,25,Not Adopted,TX,Austin 
763436,Rose,2019-12-28 11:37:00,15305 Knighten Lane,Stray,Normal,Dog,Intact Female,5 years,Shih Tzu Mix,Black/White,2019-12-29 17:04:00,12/9/2014,Return to Owner,,Intact Female,5 years,1 days 05:27:00,1,Not Adopted,TX,Austin 
