Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
819768,*Craig,2020-07-06 10:58:00,3400 Shoreline Drive,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby,2020-07-14 10:48:00,4/21/2020,Transfer,Partner,Neutered Male,2 months,7 days 23:50:00,7,Not Adopted,TX,Austin 
819767,Penny Lane,2020-07-06 11:22:00,South Congress Avenue,Abandoned,Normal,Dog,Spayed Female,13 years,Labrador Retriever,Chocolate/White,2020-07-16 07:56:00,7/6/2007,Adoption,Foster,Spayed Female,13 years,9 days 20:34:00,9,B,TX,Austin 
819766,*Poggers,2020-07-06 10:58:00,3400 Shoreline Drive,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby,2020-07-14 10:48:00,4/21/2020,Transfer,Partner,Spayed Female,2 months,7 days 23:50:00,7,Not Adopted,TX,Austin 
819765,,2020-07-06 10:19:00,315 Kimberly D,Stray,Normal,Dog,Intact Female,2 years,Dachshund Mix,Brown,2020-07-10 17:46:00,7/6/2018,Adoption,,Spayed Female,2 years,4 days 07:27:00,4,A,TX,Austin 
819764,*Pickles,2020-07-06 10:10:00,12406 Timber Arch Lane in Mano,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Black/White,2020-07-14 10:49:00,4/21/2020,Transfer,Partner,Spayed Female,2 months,8 days 00:39:00,8,Not Adopted,TX, Manor 
819763,*Dill,2020-07-06 10:10:00,12406 Timber Arch Lane in Mano,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black/White,2020-07-14 10:48:00,4/21/2020,Transfer,Partner,Neutered Male,2 months,8 days 00:38:00,8,Not Adopted,TX, Manor 
819762,*Kabul,2020-07-06 09:16:00,1600 Whitake,Stray,Normal,Dog,Intact Male,2 years,Pointer Mix,White/Brown,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
819761,,2020-07-06 08:16:00,124 West Anderson Lane,Stray,Medical,Dog,Spayed Female,2 years,Chihuahua Shorthair,Tan,2020-07-11 13:59:00,7/6/2018,Adoption,,Spayed Female,2 years,5 days 05:43:00,5,,TX,Austin 
819759,Charlie,2020-07-06 07:54:00,4434 Frontier Trl,Owner Surrender,Sick,Cat,Neutered Male,4 years,Domestic Shorthair,Brown Tabby/White,2020-07-06 12:42:00,7/6/2016,Transfer,Partner,Neutered Male,4 years,0 days 04:48:00,0,Not Adopted,TX,Austin 
819754,*Violet,2020-07-05 16:27:00,2303 Man O W,Stray,Nursing,Dog,Intact Female,3 weeks,Australian Cattle Dog Mix,Blue Tick,2020-07-12 09:25:00,6/9/2020,Euthanasia,Suffering,Intact Female,4 weeks,6 days 16:58:00,6,Not Adopted,TX,Travis 
819753,*Bowee,2020-07-05 16:27:00,2303 Man O W,Stray,Nursing,Dog,Intact Male,3 weeks,Australian Cattle Dog Mix,Blue Tick,2020-08-22 14:31:00,6/9/2020,Adoption,Foster,Neutered Male,2 months,47 days 22:04:00,47,D,TX,Travis 
819751,*Bugz,2020-07-05 14:57:00,1308 July,Stray,Normal,Dog,Intact Male,11 months,Pit Bull/Boxer,Brown Brindle/White,2020-07-17 14:24:00,8/5/2019,Adoption,,Neutered Male,11 months,11 days 23:27:00,11,B,TX,Austin 
819746,Emma,2020-07-05 13:27:00,Airport Blvd And Gunter S,Stray,Normal,Dog,Intact Female,2 years,Kangal Mix,Brown/White,2020-07-05 17:00:00,7/5/2018,Return to Owner,,Intact Female,2 years,0 days 03:33:00,0,Not Adopted,TX,Austin 
819743,Boots,2020-07-07 08:54:00,,Public Assist,Normal,Dog,Neutered Male,2 years,Dutch Shepherd Mix,Brown Brindle,2020-07-15 13:34:00,7/5/2018,Return to Owner,,Neutered Male,2 years,8 days 04:40:00,8,Not Adopted,TX,Austin 
819742,,2020-07-05 12:02:00,2502 Vassal D,Wildlife,Sick,Other,Unknown,2 years,Raccoon,Gray/Black,2020-07-05 15:03:00,7/5/2018,Euthanasia,Suffering,Unknown,2 years,0 days 03:01:00,0,Not Adopted,TX,Austin 
819741,Briar,2020-07-05 13:25:00,Parmer Lane & Samsung Drice,Stray,Normal,Dog,Spayed Female,2 years,Dachshund Longhair Mix,Red/White,2020-07-05 15:41:00,7/5/2018,Return to Owner,,Spayed Female,2 years,0 days 02:16:00,0,Not Adopted,TX,Austin 
819740,*Birdy,2020-07-07 12:51:00,,Owner Surrender,Nursing,Cat,Intact Female,1 weeks,Domestic Longhair,Tortie,2020-09-11 12:09:00,6/27/2020,Adoption,Foster,Intact Female,2 months,65 days 23:18:00,65,D,TX,Austin 
819739,*Belle,2020-07-07 12:51:00,,Owner Surrender,Nursing,Cat,Intact Female,1 weeks,Domestic Longhair,Calico,2020-09-11 12:02:00,6/27/2020,Adoption,Foster,Intact Female,2 months,65 days 23:11:00,65,D,TX,Austin 
819738,*Sebastian,2020-07-07 12:51:00,,Owner Surrender,Nursing,Cat,Intact Male,1 weeks,Domestic Longhair,Orange Tabby/White,2020-09-11 12:14:00,6/27/2020,Adoption,Foster,Intact Male,2 months,65 days 23:23:00,65,D,TX,Austin 
819737,*Ariel,2020-07-07 12:51:00,,Owner Surrender,Nursing,Cat,Intact Female,1 weeks,Domestic Longhair,Orange Tabby/White,2020-09-11 12:00:00,6/27/2020,Adoption,Foster,Intact Female,2 months,65 days 23:09:00,65,D,TX,Austin 
819735,*Sunny,2020-07-07 12:51:00,,Owner Surrender,Nursing,Cat,Intact Female,2 years,Domestic Longhair,Cream Tabby,2020-08-19 18:47:00,7/5/2018,Transfer,Partner,Spayed Female,2 years,43 days 05:56:00,43,Not Adopted,TX,Austin 
819734,Bella,2020-07-05 11:22:00,Colton-Bluff Springs Rd,Stray,Normal,Dog,Intact Female,4 years,Chihuahua Shorthair/Dachshund,Black/Tan,2020-07-05 13:44:00,7/5/2016,Return to Owner,,Intact Female,4 years,0 days 02:22:00,0,Not Adopted,TX,Austin 
819730,*Simone,2020-07-05 10:40:00,1142 Brookswood Ave,Stray,Sick,Dog,Intact Female,1 year,Pit Bull/Labrador Retriever,Black/White,2020-07-17 17:52:00,7/5/2019,Adoption,,Spayed Female,1 year,12 days 07:12:00,12,B,TX,Austin 
819729,Prince,2020-07-05 07:46:00,,Stray,Injured,Cat,Neutered Male,2 years,Domestic Shorthair,Brown Tabby/White,2020-12-03 15:10:00,7/5/2018,Adoption,,Neutered Male,2 years,151 days 07:24:00,15,C,TX,Austin 
819725,Judah Bear,2020-07-04 18:10:00,9009 Great Hills Trl,Public Assist,Normal,Dog,Neutered Male,11 years,Chihuahua Shorthair,Cream/White,2020-07-07 12:57:00,7/5/2009,Return to Owner,,Neutered Male,11 years,2 days 18:47:00,2,Not Adopted,TX,Austin 
819723,,2020-07-04 16:43:00,3605 Munso,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,2020-07-04 16:46:00,7/4/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 00:03:00,0,Not Adopted,TX,Austin 
819721,Binx,2020-07-11 10:05:00,,Stray,Normal,Cat,Neutered Male,10 years,Domestic Shorthair,Black,2020-07-15 12:16:00,9/12/2009,Return to Owner,,Neutered Male,10 years,4 days 02:11:00,4,Not Adopted,TX,Austin 
819717,,2020-07-04 15:16:00,923 W 49Th Half S,Stray,Normal,Bird,Intact Female,1 year,Chicken,Brown,2020-07-15 00:00:00,7/4/2019,Transfer,Partner,Intact Female,1 year,10 days 08:44:00,10,Not Adopted,TX,Austin 
819716,,2020-07-04 15:36:00,16010 Voelker L,Stray,Sick,Dog,Intact Female,2 months,Great Pyrenees,White,2020-07-09 11:45:00,4/4/2020,Transfer,Partner,Intact Female,3 months,4 days 20:09:00,4,Not Adopted,TX,Austin 
819712,,2020-07-04 13:34:00,20906 Delorio S,Stray,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair,Orange/White,2020-07-04 07:38:00,6/16/2020,Transfer,Partner,Intact Female,2 weeks,-1 days +18:04:00,-1,Not Adopted,TX,Austin 
819711,,2020-07-04 13:34:00,20906 Delorio S,Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair,Orange,2020-07-04 07:38:00,6/16/2020,Transfer,Partner,Intact Male,2 weeks,-1 days +18:04:00,-1,Not Adopted,TX,Austin 
819709,,2020-07-04 13:34:00,20906 Delorio S,Stray,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair,Calico,2020-07-04 07:37:00,6/16/2020,Transfer,Partner,Intact Female,2 weeks,-1 days +18:03:00,-1,Not Adopted,TX,Austin 
819708,Apolla,2020-08-27 11:46:00,,Owner Surrender,Normal,Dog,Spayed Female,3 years,Pit Bull,Blue/White,2020-10-04 08:43:00,7/13/2017,Transfer,Partner,Spayed Female,3 years,37 days 20:57:00,37,Not Adopted,TX,Austin 
819703,Fairy,2020-07-04 11:01:00,4608 Candletree Lane,Stray,Injured,Dog,Spayed Female,3 years,Pit Bull,Brown/White,2020-07-04 17:00:00,2/5/2017,Transfer,Partner,Spayed Female,3 years,0 days 05:59:00,0,Not Adopted,TX,Austin 
819702,Briaty,2020-07-23 11:05:00,Philco Drive And Banister Lane,Stray,Normal,Dog,Spayed Female,6 months,German Shorthair Pointer,Black,2020-08-01 10:05:00,1/4/2020,Transfer,Partner,Spayed Female,6 months,8 days 23:00:00,8,Not Adopted,TX,Austin 
819698,,2020-07-04 09:05:00,917 Connecticut D,Stray,Normal,Dog,Intact Female,2 years,American Pit Bull Terrier,Blue/White,2020-07-09 16:24:00,7/4/2018,Adoption,,Spayed Female,2 years,5 days 07:19:00,5,,TX,Austin 
819697,Biscuit,2020-07-04 08:34:00,Proud Panda Drive,Stray,Normal,Dog,Intact Female,4 months,Plott Hound,Brown Brindle,2020-07-08 16:12:00,2/18/2020,Adoption,,Spayed Female,4 months,4 days 07:38:00,4,A,TX,Travis 
819696,*Babs,2020-07-04 08:20:00,12101 Moore,Stray,Injured,Cat,Intact Female,5 weeks,Domestic Shorthair,Brown Tabby,2020-08-11 07:04:00,5/30/2020,Adoption,Foster,Spayed Female,2 months,37 days 22:44:00,37,D,TX,Travis 
819695,*Fonzie,2020-07-04 07:59:00,,Stray,Normal,Dog,Intact Male,2 years,Jack Russell Terrier Mix,White/Tan,2020-07-09 11:29:00,7/4/2018,Transfer,Partner,Neutered Male,2 years,5 days 03:30:00,5,Not Adopted,TX,Austin 
819694,Zoey,2020-07-04 07:55:00,,Owner Surrender,Normal,Dog,Intact Female,3 months,Yorkshire Terrier Mix,Black/White,2020-07-12 13:42:00,3/12/2020,Transfer,Partner,Intact Female,4 months,8 days 05:47:00,8,Not Adopted,TX,Austin 
819691,Dante,2020-07-03 22:47:00,1300 E Riverside D,Abandoned,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair/Dachshund,Tricolor,2020-07-20 00:00:00,7/3/2018,Transfer,Partner,Intact Male,2 years,16 days 01:13:00,16,Not Adopted,TX,Austin 
819690,*Carter,2020-07-03 14:33:00,1000 E 41St Stree,Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,White/Orange,2020-08-11 14:48:00,5/3/2020,Adoption,Foster,Neutered Male,3 months,39 days 00:15:00,39,D,TX,Austin 
819689,,2020-07-03 13:53:00,701 Brazos Stree,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,2020-07-03 15:35:00,7/3/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 01:42:00,0,Not Adopted,TX,Austin 
819687,,2020-07-03 10:24:00,10320 Boulder L,Stray,Sick,Cat,Intact Male,1 month,Domestic Shorthair,Orange,2020-07-05 10:26:00,5/3/2020,Euthanasia,Medical,Intact Male,2 months,2 days 00:02:00,2,Not Adopted,TX,Austin 
819686,Nix,2020-07-03 08:12:00,13500 Elm,Stray,Normal,Dog,Intact Female,1 year,Queensland Heeler,Blue Merle/White,2020-07-06 16:00:00,1/3/2019,Adoption,,Spayed Female,1 year,3 days 07:48:00,3,A,TX,Austin 
819685,Max,2020-07-03 08:47:00,4454 Frontier Trl,Stray,Injured,Dog,Intact Male,2 years,Pit Bull,Blue/White,2020-07-11 13:42:00,7/3/2018,Adoption,,Neutered Male,2 years,8 days 04:55:00,8,B,TX,Austin 
819684,Loco,2020-07-02 23:31:00,4801 Freidrich Lane,Stray,Injured,Dog,Intact Male,2 years,Pit Bull Mix,Brown/White,2020-07-07 14:48:00,7/2/2018,Euthanasia,Suffering,Intact Male,2 years,4 days 15:17:00,4,Not Adopted,TX,Austin 
819676,Maya,2020-07-02 18:29:00,15419 Giese Ln in Mano,Stray,Normal,Dog,Intact Female,2 years,Chow Chow/Siberian Husky,Black/Brown,2020-07-06 16:36:00,7/2/2018,Adoption,,Spayed Female,2 years,3 days 22:07:00,3,A,TX, Manor 
819671,Midnight,2020-07-02 18:10:00,5209 Cameron Road,Abandoned,Normal,Dog,Intact Male,3 years,Border Collie/German Shepherd,Black,2020-07-07 13:29:00,7/2/2017,Return to Owner,,Intact Male,3 years,4 days 19:19:00,4,Not Adopted,TX,Austin 
819666,,2020-07-02 16:37:00,10502 Doering L,Wildlife,Sick,Other,Unknown,1 year,Skunk,Black/White,2020-07-02 17:21:00,7/2/2019,Euthanasia,Rabies Risk,Unknown,1 year,0 days 00:44:00,0,Not Adopted,TX,Austin 
819665,Toby,2020-07-02 15:48:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Yorkshire Terrier/Dachshund Wirehair,Brown,2020-07-06 16:08:00,5/2/2019,Adoption,Foster,Neutered Male,1 year,4 days 00:20:00,4,A,TX,Austin 
819664,,2020-07-02 15:40:00,6913 Cat Creek R,Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair,White/Brown Tabby,2020-07-02 17:12:00,6/20/2020,Transfer,Partner,Intact Male,1 weeks,0 days 01:32:00,0,Not Adopted,TX,Austin 
819663,,2020-07-02 15:40:00,6913 Cat Creek R,Stray,Normal,Cat,Intact Female,1 weeks,Domestic Shorthair,Brown Tabby/White,2020-07-02 17:12:00,6/20/2020,Transfer,Partner,Intact Female,1 weeks,0 days 01:32:00,0,Not Adopted,TX,Austin 
819662,,2020-07-02 15:40:00,6913 Cat Creek R,Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair,White/Black,2020-07-02 17:11:00,6/20/2020,Transfer,Partner,Intact Male,1 weeks,0 days 01:31:00,0,Not Adopted,TX,Austin 
819661,,2020-07-02 15:40:00,6913 Cat Creek R,Stray,Normal,Cat,Intact Female,1 weeks,Domestic Shorthair,Black/White,2020-07-02 17:11:00,6/20/2020,Transfer,Partner,Intact Female,1 weeks,0 days 01:31:00,0,Not Adopted,TX,Austin 
819659,Chief,2020-07-02 14:50:00,,Owner Surrender,Normal,Dog,Neutered Male,7 years,Labrador Retriever/Alaskan Husky,Yellow/White,2020-07-29 08:16:00,7/2/2013,Adoption,Foster,Neutered Male,7 years,26 days 17:26:00,26,C,TX,Austin 
819652,Jolie,2020-07-02 13:31:00,,Owner Surrender,Normal,Cat,Intact Female,5 years,Domestic Shorthair,Tortie,2020-07-17 11:53:00,7/2/2015,Return to Owner,,Intact Female,5 years,14 days 22:22:00,14,Not Adopted,TX,Austin 
819651,*Snowshoe,2020-07-02 13:08:00,409 East William Cannon Drive,Stray,Injured,Cat,Intact Male,2 months,Snowshoe mix,Seal Point/White,2020-08-28 08:49:00,4/25/2020,Adoption,Foster,Neutered Male,4 months,56 days 19:41:00,56,D,TX,Austin 
819646,*Maybelle,2020-07-02 12:00:00,102 East Wonsley Drive,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Calico,2020-07-21 11:07:00,4/2/2020,Transfer,Partner,Intact Female,3 months,18 days 23:07:00,18,Not Adopted,TX,Austin 
819645,*Baby Billy,2020-07-02 12:00:00,102 East Wonsley Drive,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Orange Tabby/White,2020-07-21 11:06:00,4/17/2020,Transfer,Partner,Intact Male,3 months,18 days 23:06:00,18,Not Adopted,TX,Austin 
819643,,2020-07-02 12:00:00,102 East Wonsley Drive,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Torbie,2020-07-21 11:06:00,4/17/2020,Transfer,Partner,Spayed Female,3 months,18 days 23:06:00,18,Not Adopted,TX,Austin 
819642,,2020-07-02 12:00:00,102 East Wonsley Drive,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Black/White,2020-07-15 10:31:00,4/17/2020,Transfer,Partner,Spayed Female,2 months,12 days 22:31:00,12,Not Adopted,TX,Austin 
819640,*Dolly,2020-07-02 12:00:00,102 East Wonsley Drive,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby/White,2020-07-21 11:06:00,4/17/2020,Transfer,Partner,Spayed Female,3 months,18 days 23:06:00,18,Not Adopted,TX,Austin 
819634,Toby,2020-07-02 11:13:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever/Siberian Husky,White/Cream,2020-07-11 12:43:00,7/2/2019,Adoption,,Neutered Male,1 year,9 days 01:30:00,9,B,TX,Travis 
819628,Chapa,2020-07-02 10:34:00,6301 Crowley Trl,Stray,Injured,Dog,Intact Female,2 years,Pit Bull,Black,2020-07-10 12:59:00,7/2/2018,Return to Owner,,Intact Female,2 years,8 days 02:25:00,8,Not Adopted,TX,Austin 
819627,,2020-07-02 09:40:00,718 Monkey Road,Stray,Nursing,Cat,Intact Female,1 week,Domestic Shorthair,Tortie,2020-08-29 00:00:00,6/25/2020,Adoption,,Spayed Female,2 months,57 days 14:20:00,57,D,TX,Travis 
819626,,2020-07-02 09:40:00,718 Monkey Road,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,White/Black,2020-12-08 11:53:00,6/25/2020,Adoption,Foster,Neutered Male,5 months,159 days 02:13:00,15,C,TX,Travis 
819625,,2020-07-02 09:40:00,718 Monkey Road,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,White/Black,2020-09-14 17:16:00,6/25/2020,Adoption,,Neutered Male,2 months,74 days 07:36:00,74,D,TX,Travis 
819624,,2020-07-02 09:40:00,718 Monkey Road,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,Black,2020-12-08 11:52:00,6/25/2020,Adoption,Foster,Neutered Male,5 months,159 days 02:12:00,15,C,TX,Travis 
819623,,2020-07-02 09:40:00,718 Monkey Road,Stray,Nursing,Cat,Intact Male,1 week,Domestic Shorthair,White/Black,2020-09-13 17:44:00,6/25/2020,Adoption,,Neutered Male,2 months,73 days 08:04:00,73,D,TX,Travis 
819622,,2020-07-02 09:39:00,718 Monkey Road,Stray,Nursing,Cat,Intact Female,1 week,Domestic Shorthair,Tortie,2020-08-30 18:31:00,6/25/2020,Adoption,,Spayed Female,2 months,59 days 08:52:00,59,D,TX,Travis 
819619,Luke,2020-07-02 08:42:00,10610 Morado C,Stray,Normal,Dog,Neutered Male,3 years,Catahoula,White/Black,2020-07-11 17:20:00,1/4/2017,Adoption,,Neutered Male,3 years,9 days 08:38:00,9,B,TX,Austin 
819617,,2020-07-02 08:26:00,,Wildlife,Sick,Other,Unknown,7 months,Raccoon,Black/Gray,2020-07-06 11:24:00,11/2/2019,Euthanasia,Rabies Risk,Unknown,8 months,4 days 02:58:00,4,Not Adopted,TX,Austin 
819616,,2020-07-01 18:29:00,4702 Pewter L,Stray,Sick,Cat,Intact Male,3 weeks,Domestic Shorthair,White/Brown,2020-08-11 08:43:00,6/10/2020,Adoption,Foster,Neutered Male,2 months,40 days 14:14:00,40,D,TX,Austin 
819615,,2020-07-01 18:29:00,4702 Pewter L,Stray,Sick,Cat,Intact Female,3 weeks,Domestic Shorthair,Blue/Blue,2020-07-11 15:34:00,6/10/2020,Transfer,Partner,Intact Female,4 weeks,9 days 21:05:00,9,Not Adopted,TX,Austin 
819614,,2020-07-01 18:29:00,4702 Pewter L,Stray,Sick,Cat,Intact Male,3 weeks,Domestic Shorthair,Black/Black,2020-08-18 08:27:00,6/10/2020,Adoption,Foster,Neutered Male,2 months,47 days 13:58:00,47,D,TX,Austin 
819613,,2020-07-01 18:25:00,Freidrich Olane,Stray,Normal,Cat,Intact Male,1 month,Domestic Longhair,Blue,2020-08-01 16:15:00,5/26/2020,Adoption,,Neutered Male,2 months,30 days 21:50:00,30,,TX,Austin 
819612,,2020-07-01 18:29:00,4702 Pewter L,Stray,Sick,Cat,Intact Female,2 years,Domestic Shorthair,White/Brown Tabby,2020-07-02 08:22:00,7/1/2018,Euthanasia,At Vet,Intact Female,2 years,0 days 13:53:00,0,Not Adopted,TX,Austin 
819611,Ruby,2020-07-01 17:52:00,,Owner Surrender,Aged,Dog,Spayed Female,11 years,Redbone Hound,Red,2020-08-15 15:40:00,7/1/2009,Adoption,Foster,Spayed Female,11 years,44 days 21:48:00,44,D,TX,Travis 
819610,Maggie,2020-07-01 17:52:00,,Owner Surrender,Normal,Dog,Spayed Female,7 years,German Shepherd/Alaskan Husky,Black/White,2020-08-18 10:04:00,7/1/2013,Adoption,Foster,Spayed Female,7 years,47 days 16:12:00,47,D,TX,Travis 
819607,,2020-07-01 16:40:00,,Stray,Injured,Bird,Unknown,2 weeks,Duck,Black/Yellow,2020-07-04 07:15:00,6/16/2020,Transfer,Partner,Unknown,2 weeks,2 days 14:35:00,2,Not Adopted,TX,Austin 
819606,Africa,2020-07-01 16:08:00,,Owner Surrender,Normal,Dog,Intact Female,3 years,Alaskan Husky Mix,White/Gray,2020-07-18 14:27:00,7/1/2017,Adoption,,Spayed Female,3 years,16 days 22:19:00,16,C,TX,Travis 
819604,Pepper,2020-07-01 16:47:00,9000 Meacham Way,Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Medium Hair,Brown Tabby/White,2020-08-26 08:16:00,7/1/2017,Adoption,Foster,Spayed Female,3 years,55 days 15:29:00,55,D,TX,Austin 
819603,*Finnegan,2020-07-01 16:27:00,15003 Shalestone Way,Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair,White/Black,2020-12-17 13:50:00,5/17/2020,Adoption,Foster,Neutered Male,7 months,168 days 21:23:00,16,C,TX,Austin 
819602,,2020-07-01 15:21:00,5214 Marymount Drive,Stray,Normal,Dog,Intact Male,5 years,Miniature Poodle Mix,White,2020-07-07 11:20:00,7/1/2015,Transfer,Partner,Neutered Male,5 years,5 days 19:59:00,5,Not Adopted,TX,Austin 
819601,Kobe,2020-07-01 15:19:00,9420 North Interstate Highway 35,Stray,Normal,Dog,Intact Male,2 years,Dachshund Mix,Brown Brindle,2020-07-04 15:29:00,7/1/2018,Adoption,,Neutered Male,2 years,3 days 00:10:00,3,A,TX,Austin 
819600,*Koi,2020-07-01 15:03:00,,Owner Surrender,Normal,Dog,Intact Female,7 months,Pharaoh Hound,Black,2020-07-12 18:51:00,11/1/2019,Adoption,,Spayed Female,8 months,11 days 03:48:00,11,B,TX,Austin 
819594,Snickers,2020-07-01 14:14:00,608 Elmwood Pl,Owner Surrender,Normal,Cat,Spayed Female,6 years,Domestic Shorthair,Tortie,2020-10-01 07:33:00,7/1/2014,Adoption,Foster,Spayed Female,6 years,91 days 17:19:00,91,F,TX,Austin 
819593,,2020-07-01 13:36:00,8619 Wall Stree,Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair,Black,2020-07-01 14:25:00,5/1/2020,Euthanasia,Suffering,Intact Male,1 month,0 days 00:49:00,0,Not Adopted,TX,Austin 
819590,*85 G Single,2020-07-01 12:57:00,8501 Colony Loop Drive,Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair,Gray Tabby,2020-07-01 14:53:00,7/1/2020,Transfer,Partner,Intact Female,0 years,0 days 01:56:00,0,Not Adopted,TX,Austin 
819589,,2020-07-01 12:38:00,17207 Cameron Road,Stray,Normal,Dog,Intact Female,1 year,Cairn Terrier,Brown,2020-07-07 11:20:00,7/1/2019,Transfer,Partner,Spayed Female,1 year,5 days 22:42:00,5,Not Adopted,TX,Travis 
819588,*Vera,2020-07-01 12:35:00,North Lake Creek,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby/Black,2020-08-19 13:05:00,5/12/2020,Adoption,Foster,Spayed Female,3 months,49 days 00:30:00,49,D,TX,Travis 
819587,*Thelonious,2020-07-01 12:28:00,5704 Spring Meadow Road,Stray,Normal,Dog,Intact Male,1 year,Siberian Husky,White/Black,2020-07-14 12:59:00,7/1/2019,Adoption,Foster,Neutered Male,1 year,13 days 00:31:00,13,B,TX,Austin 
819585,*100 G,2020-07-01 12:24:00,12403 Mellow Meadow D,Stray,Sick,Cat,Intact Male,1 weeks,Domestic Shorthair,Black,2020-07-01 14:52:00,6/22/2020,Transfer,Partner,Intact Male,1 weeks,0 days 02:28:00,0,Not Adopted,TX,Austin 
819584,*127 Green Mark,2020-07-01 12:24:00,12403 Mellow Meadow D,Stray,Sick,Cat,Intact Female,1 weeks,Domestic Shorthair,Brown Tabby/White,2020-07-01 14:52:00,6/22/2020,Transfer,Partner,Intact Female,1 weeks,0 days 02:28:00,0,Not Adopted,TX,Austin 
819583,*105 Yellow Mark,2020-07-01 12:24:00,12403 Mellow Meadow D,Stray,Sick,Cat,Intact Male,1 weeks,Domestic Shorthair,Brown Tabby,2020-07-01 14:52:00,6/22/2020,Transfer,Partner,Intact Male,1 weeks,0 days 02:28:00,0,Not Adopted,TX,Austin 
819582,*106 Red Mark,2020-07-01 12:24:00,12403 Mellow Meadow D,Stray,Sick,Cat,Intact Female,1 weeks,Domestic Shorthair,Brown Tabby,2020-07-01 14:51:00,6/22/2020,Transfer,Partner,Intact Female,1 weeks,0 days 02:27:00,0,Not Adopted,TX,Austin 
819581,*106 Pink Mark,2020-07-01 12:24:00,12403 Mellow Meadow D,Stray,Sick,Cat,Intact Female,1 weeks,Domestic Shorthair,Black Tabby,2020-07-01 14:51:00,6/22/2020,Transfer,Partner,Intact Female,1 weeks,0 days 02:27:00,0,Not Adopted,TX,Austin 
819580,*122 Orange,2020-07-01 12:24:00,12403 Mellow Meadow D,Stray,Sick,Cat,Intact Female,1 weeks,Domestic Shorthair,Black Tabby,2020-07-01 14:51:00,6/22/2020,Transfer,Partner,Intact Female,1 weeks,0 days 02:27:00,0,Not Adopted,TX,Austin 
819575,,2020-07-01 11:34:00,,Owner Surrender,Nursing,Other,Unknown,1 weeks,Rabbit Sh,Blue,2020-07-01 13:36:00,6/19/2020,Transfer,Partner,Unknown,1 weeks,0 days 02:02:00,0,Not Adopted,TX,Austin 
