Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating
818003,Rex,2020-05-30 12:20:00,1124 Rutland Dr in Austin (TX),Public Assist,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Black/Brown,,,,,,,NaT,New intake,Not Adopted
818002,Piper,2020-05-30 09:57:00,7000 Easy Highway 290 in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Vizsla,Brown,2020-06-01 13:57:00,5/30/2018,Return to Owner,,Intact Female,2 years,2 days 04:00:00,2,Not Adopted
818001,Swis,2020-05-30 09:44:00,Esperanza Road And Burnet Road in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,German Shepherd Mix,Brown/Black,2020-05-30 17:04:00,5/30/2018,Return to Owner,,Spayed Female,2 years,0 days 07:20:00,0,Not Adopted
817996,*Denver,2020-05-30 09:37:00,1700 Adobe Walls Way in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Black/Tan Hound Mix,Black/Tan,2020-08-07 00:00:00,5/30/2019,Transfer,Partner,Neutered Male,1 year,68 days 14:23:00,68,Not Adopted
817995,*Topeka,2020-05-30 09:37:00,1700 Adobe Walls Way in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Brown/White,2020-06-07 18:01:00,5/30/2019,Adoption,,Spayed Female,1 year,8 days 08:24:00,8,B
817994,*Jemma,2020-05-30 09:37:00,1700 Adobe Walls Way in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Blue/White,2020-06-21 12:05:00,5/30/2018,Adoption,,Spayed Female,2 years,22 days 02:28:00,22,C
817992,,2020-05-30 07:44:00,Austin (TX),Stray,Sick,Cat,Intact Female,1 weeks,Domestic Shorthair,White/Black,2020-05-30 08:57:00,5/20/2020,Disposal,,Intact Female,1 weeks,0 days 01:13:00,0,Not Adopted
817991,,2020-05-30 07:40:00,Austin (TX),Stray,Injured,Dog,Intact Male,1 month,Yorkshire Terrier Mix,Silver,2020-05-30 08:54:00,3/30/2020,Disposal,,Intact Male,1 month,0 days 01:14:00,0,Not Adopted
817990,,2020-05-30 07:44:00,Austin (TX),Stray,Sick,Dog,Unknown,2 years,Chihuahua Shorthair,Tan,2020-05-30 08:54:00,5/30/2018,Disposal,,Unknown,2 years,0 days 01:10:00,0,Not Adopted
817989,,2020-05-30 07:40:00,Austin (TX),Stray,Injured,Cat,Unknown,2 months,Domestic Shorthair,Blue,2020-05-30 08:56:00,3/1/2020,Disposal,,Unknown,2 months,0 days 01:16:00,0,Not Adopted
817988,,2020-05-30 07:44:00,Austin (TX),Stray,Sick,Cat,Intact Female,2 weeks,Domestic Shorthair,White,2020-05-30 08:56:00,5/10/2020,Disposal,,Intact Female,2 weeks,0 days 01:12:00,0,Not Adopted
817987,,2020-05-30 07:40:00,Austin (TX),Stray,Injured,Cat,Unknown,2 years,Domestic Shorthair,Brown Tabby,2020-05-30 08:55:00,5/30/2018,Disposal,,Unknown,2 years,0 days 01:15:00,0,Not Adopted
817986,,2020-05-30 07:44:00,Austin (TX),Stray,Sick,Cat,Intact Female,1 weeks,Domestic Shorthair,Orange,2020-05-30 08:55:00,5/20/2020,Disposal,,Intact Female,1 weeks,0 days 01:11:00,0,Not Adopted
817980,,2020-05-29 18:12:00,500 Harway Ct in Austin (TX),Stray,Injured,Cat,Neutered Male,2 years,Russian Blue mix,Blue,2020-06-03 13:11:00,5/29/2018,Transfer,Partner,Neutered Male,2 years,4 days 18:59:00,4,Not Adopted
817979,,2020-05-29 17:04:00,21 Waller St in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Bat,Brown,2020-06-08 19:04:00,5/29/2019,Euthanasia,Rabies Risk,Unknown,1 year,10 days 02:00:00,10,Not Adopted
817978,Bartholomew,2020-05-29 16:54:00,Austin (TX),Owner Surrender,Sick,Cat,Intact Male,2 years,Maine Coon mix,Orange Tabby,2020-06-10 16:20:00,11/29/2017,Adoption,,Neutered Male,2 years,11 days 23:26:00,11,B
817976,Asher,2020-05-29 15:59:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 months,Australian Kelpie,Tricolor,2020-06-02 16:01:00,2/14/2020,Adoption,,Spayed Female,3 months,4 days 00:02:00,4,A
817975,Bella,2020-05-29 15:59:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 months,Australian Kelpie,Tan/White,2020-06-02 17:50:00,2/14/2020,Adoption,,Spayed Female,3 months,4 days 01:51:00,4,A
817960,Rusty,2020-05-29 14:41:00,Sierra Wind Ln in Travis (TX),Stray,Sick,Cat,Intact Male,2 years,Domestic Shorthair,Orange,2020-06-03 13:12:00,5/29/2018,Transfer,Partner,Neutered Male,2 years,4 days 22:31:00,4,Not Adopted
817956,Brownie,2020-05-29 14:26:00,12020 Shropshire Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Tan,2020-05-30 11:08:00,5/29/2018,Return to Owner,,Intact Male,2 years,0 days 20:42:00,0,Not Adopted
817952,*Ferrari,2020-05-29 14:01:00,15450 Farm To Market Road 1325 in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby/White,2020-10-07 14:44:00,4/22/2020,Adoption,Foster,Neutered Male,5 months,131 days 00:43:00,13,B
817948,Belinda,2020-05-29 12:38:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby/White,,,,,,,NaT,New intake,Not Adopted
817947,Melinda,2020-05-29 12:38:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby/White,2020-06-20 10:26:00,3/27/2020,Adoption,Foster,Spayed Female,2 months,21 days 21:48:00,21,C
817945,Stevie,2020-05-29 12:56:00,7313 Colony Park in Austin (TX),Stray,Sick,Cat,Intact Female,2 months,Domestic Shorthair,Tortie,2020-06-03 14:37:00,3/14/2020,Adoption,,Intact Female,2 months,5 days 01:41:00,5,
817939,Domino,2020-05-29 11:18:00,Rundberg Lane And Metric Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Great Dane/Border Collie,Black/White,2020-06-02 17:38:00,12/14/2019,Adoption,,Spayed Female,5 months,4 days 06:20:00,4,A
817937,*O'Reilly,2020-05-29 10:26:00,12314 Selkirk Dr in Austin (TX),Stray,Injured,Cat,Intact Male,2 months,Domestic Shorthair,White/Gray,2020-10-30 09:53:00,3/14/2020,Adoption,Foster,Neutered Male,7 months,153 days 23:27:00,15,C
817931,*Zelda,2020-05-29 09:17:00,6703 Santos in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,White/Blue,2020-06-27 08:16:00,4/29/2020,Adoption,Foster,Spayed Female,1 month,28 days 22:59:00,28,C
817930,*Link,2020-05-29 09:17:00,6703 Santos in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby,2020-06-27 08:12:00,4/29/2020,Adoption,Foster,Neutered Male,1 month,28 days 22:55:00,28,C
817929,*Pablo,2020-05-29 09:41:00,2201 Riverside Farms Road in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Clumber Spaniel,White/Brown,2020-06-03 16:04:00,5/29/2018,Adoption,,Neutered Male,2 years,5 days 06:23:00,5,
817925,Blue,2020-05-29 09:02:00,4434 Frontier Trl in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Blue,2020-05-29 13:58:00,5/29/2018,Return to Owner,,Intact Female,2 years,0 days 04:56:00,0,Not Adopted
817923,Ellie,2020-05-29 08:34:00,4434 Frontier Trl in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Pit Bull,White,2020-05-29 13:59:00,5/29/2017,Return to Owner,,Intact Female,3 years,0 days 05:25:00,0,Not Adopted
817921,*Beavis,2020-05-29 08:21:00,Levander Loop in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair,Black,2020-12-09 12:45:00,4/22/2020,Adoption,Foster,Neutered Male,7 months,194 days 04:24:00,19,C
817919,*Tulip,2020-05-29 07:05:00,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Intact Female,1 month,Chihuahua Shorthair Mix,Sable,2020-06-15 13:55:00,4/15/2020,Adoption,Foster,Spayed Female,1 month,17 days 06:50:00,17,C
817910,*Baby Blue,2020-05-28 15:21:00,Techni Center Drive And Ed Bluestein in Austin (TX),Stray,Injured,Cat,Intact Male,2 weeks,Domestic Shorthair,Blue,2020-06-03 14:01:00,5/12/2020,Transfer,Partner,Intact Male,3 weeks,5 days 22:40:00,5,Not Adopted
817909,*Frida Kahlo,2020-05-28 15:43:00,1156 W Cezar Chavez in Austin (TX),Abandoned,Normal,Dog,Intact Female,10 months,Rottweiler,Black/Brown,2020-06-06 18:36:00,7/28/2019,Adoption,,Spayed Female,10 months,9 days 02:53:00,9,B
817907,Bailey,2020-09-03 13:33:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black/White,2020-06-03 16:05:00,5/28/2018,Adoption,,Spayed Female,2 years,-92 days +02:32:00,-9,
817906,*Georgia,2020-05-28 13:34:00,103 White Oak Drive in Austin (TX),Stray,Medical,Dog,Intact Female,4 months,Pit Bull,Brown,2020-12-30 14:21:00,12/28/2019,Adoption,Foster,Spayed Female,1 year,216 days 00:47:00,21,C
817901,,2020-05-28 12:21:00,15052 Swiss Drive in Travis (TX),Stray,Injured,Dog,Intact Male,2 years,Dachshund Mix,Chocolate/Tan,2020-06-02 11:54:00,5/28/2018,Transfer,Partner,Intact Male,2 years,4 days 23:33:00,4,Not Adopted
817897,,2020-05-28 12:24:00,9505 Gambels Quail Dr in Austin (TX),Stray,Injured,Bird,Intact Male,2 years,Chicken,Fawn/Black,2020-06-09 21:47:00,5/28/2018,Adoption,,Intact Male,2 years,12 days 09:23:00,12,B
817894,,2020-05-28 11:10:00,8314 Bowling Green Drive in Austin (TX),Stray,Nursing,Cat,Intact Female,2 days,Domestic Shorthair,Blue,2020-05-28 13:23:00,5/26/2020,Transfer,Partner,Intact Female,2 days,0 days 02:13:00,0,Not Adopted
817890,Stella,2020-05-28 10:44:00,Austin (TX),Owner Surrender,Aged,Cat,Spayed Female,17 years,Domestic Shorthair,Tortie,2020-08-12 14:36:00,5/28/2003,Adoption,,Spayed Female,17 years,76 days 03:52:00,76,D
817884,,2020-05-28 10:01:00,22800 Vivian Dr in Travis (TX),Stray,Sick,Cat,Spayed Female,8 years,Domestic Medium Hair,White/Black,2020-06-02 15:12:00,5/28/2012,Transfer,Partner,Spayed Female,8 years,5 days 05:11:00,5,Not Adopted
817876,*Hazel,2020-05-28 09:20:00,1410 East Anderson Lane in Austin (TX),Stray,Injured,Cat,Intact Female,3 weeks,Domestic Shorthair,Brown Tabby,2020-10-16 09:34:00,5/5/2020,Adoption,Foster,Spayed Female,5 months,141 days 00:14:00,14,
817873,Shae,2020-05-27 18:45:00,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Intact Female,2 years,German Shepherd,Brown/Black,2020-05-30 17:17:00,8/1/2017,Return to Owner,,Intact Female,2 years,2 days 22:32:00,2,Not Adopted
817869,,2020-05-27 15:54:00,19317 James Manor St in Austin (TX),Stray,Injured,Cat,Intact Female,1 month,Domestic Shorthair,Black,2020-09-16 10:06:00,4/21/2020,Adoption,Foster,Spayed Female,4 months,111 days 18:12:00,11,B
817868,,2020-05-27 15:18:00,12231 Running Bird Lane in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Orange Tabby/White,2020-05-27 07:17:00,5/12/2020,Transfer,Partner,Intact Male,2 weeks,-1 days +15:59:00,-1,Not Adopted
817867,,2020-05-27 15:18:00,12231 Running Bird Lane in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Cream Tabby,2020-05-27 07:16:00,5/12/2020,Transfer,Partner,Intact Male,2 weeks,-1 days +15:58:00,-1,Not Adopted
817866,,2020-05-27 15:18:00,12231 Running Bird Lane in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Blue Tabby,2020-05-27 07:16:00,5/12/2020,Transfer,Partner,Intact Male,2 weeks,-1 days +15:58:00,-1,Not Adopted
817865,,2020-05-27 15:18:00,12231 Running Bird Lane in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Blue Tabby,2020-05-27 07:16:00,5/12/2020,Transfer,Partner,Intact Male,2 weeks,-1 days +15:58:00,-1,Not Adopted
817864,*Smoked,2020-05-27 14:56:00,106 Bella Toscana Avenue in Lakeway (TX),Stray,Normal,Cat,Spayed Female,10 years,Domestic Shorthair,Blue,2020-06-09 14:07:00,5/27/2010,Transfer,Partner,Spayed Female,10 years,12 days 23:11:00,12,Not Adopted
817863,*Beef,2020-05-27 14:47:00,3801 East 12Th Street in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,American Bulldog,Brown Brindle/White,2020-06-04 14:45:00,5/27/2018,Adoption,,Neutered Male,2 years,7 days 23:58:00,7,B
817861,Beauty,2020-05-27 14:47:00,3801 East 12Th Street in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,American Bulldog,Black Brindle/White,2020-06-06 15:06:00,5/27/2018,Adoption,,Spayed Female,2 years,10 days 00:19:00,10,B
817860,,2020-05-27 14:48:00,1203 Vargasrd in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Longhair,Orange Tabby,2020-05-28 11:14:00,4/5/2020,Transfer,Partner,Intact Male,1 month,0 days 20:26:00,0,Not Adopted
817859,*Butters,2020-05-27 14:19:00,3427 Parker Lane in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,American Staffordshire Terrier,Blue/White,2020-08-08 14:07:00,11/27/2018,Transfer,Partner,Spayed Female,1 year,72 days 23:48:00,72,Not Adopted
817858,Ritchie,2020-05-27 14:15:00,301 W Ben White Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Australian Cattle Dog,Tricolor/Black,2020-05-27 16:47:00,11/1/2018,Return to Owner,,Intact Male,1 year,0 days 02:32:00,0,Not Adopted
817855,*Georgie,2020-05-27 14:09:00,611 Center Ridge Drive in Austin (TX),Stray,Sick,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby,2020-07-21 16:35:00,4/17/2020,Adoption,Foster,Neutered Male,3 months,55 days 02:26:00,55,D
817853,,2020-05-27 13:53:00,10702 Windy Trail in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Gray,2020-05-27 07:15:00,5/13/2020,Transfer,Partner,Intact Male,2 weeks,-1 days +17:22:00,-1,Not Adopted
817847,,2020-05-27 11:16:00,Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Blue Tabby/White,2020-05-27 11:18:00,4/27/2020,Transfer,Partner,Intact Female,4 weeks,0 days 00:02:00,0,Not Adopted
817846,*Sweet,2020-05-27 11:14:00,4105 Balboa Ln in Austin (TX),Stray,Normal,Dog,Intact Male,5 months,Labrador Retriever,Black/White,2020-06-08 12:56:00,12/12/2019,Adoption,,Neutered Male,5 months,12 days 01:42:00,12,B
817845,*Sonny,2020-05-27 11:14:00,4105 Balboa Ln in Austin (TX),Stray,Normal,Dog,Intact Male,5 months,Labrador Retriever,Black/White,2020-06-14 10:54:00,12/12/2019,Adoption,,Neutered Male,6 months,17 days 23:40:00,17,C
817835,,2020-05-27 09:50:00,2407 Amber Lynn Path in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Miniature Poodle Mix,White,2020-06-02 00:00:00,5/27/2018,Transfer,Partner,Neutered Male,2 years,5 days 14:10:00,5,Not Adopted
817832,*Olive,2020-05-27 08:33:00,2507 Burleson in Austin (TX),Stray,Injured,Dog,Spayed Female,13 years,Soft Coated Wheaten Terrier Mix,Tan,2020-06-02 15:01:00,5/28/2007,Adoption,Foster,Spayed Female,13 years,6 days 06:28:00,6,B
817831,,2020-05-27 08:25:00,Stassney And I-35 in Austin (TX),Stray,Sick,Dog,Intact Male,2 years,Cairn Terrier,Black/Brown,2020-05-27 14:32:00,5/27/2018,Transfer,Partner,Intact Male,2 years,0 days 06:07:00,0,Not Adopted
817830,*Cleo,2020-05-27 08:03:00,3800 183 in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Black/White,2020-06-19 10:39:00,4/27/2020,Adoption,Foster,Spayed Female,1 month,23 days 02:36:00,23,C
817812,*Zoolander,2020-05-26 18:57:00,5317 The Park At Woodlands in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair,Blue/White,2020-07-25 11:14:00,4/9/2020,Adoption,Foster,Neutered Male,3 months,59 days 16:17:00,59,D
817810,*Almond,2020-05-26 15:42:00,5402 Wolf Run in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,2020-06-17 08:42:00,4/12/2020,Adoption,Foster,Neutered Male,2 months,21 days 17:00:00,21,C
817809,*Pistachio,2020-05-26 15:42:00,5402 Wolf Run in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Longhair,Brown Tabby,2020-06-17 08:34:00,4/12/2020,Adoption,Foster,Spayed Female,2 months,21 days 16:52:00,21,C
817808,*Cashew,2020-05-26 15:42:00,5402 Wolf Run in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,2020-06-17 08:43:00,4/12/2020,Adoption,Foster,Neutered Male,2 months,21 days 17:01:00,21,C
817807,*Peanut,2020-05-26 15:42:00,5402 Wolf Run in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,2020-06-17 08:38:00,4/12/2020,Adoption,Foster,Neutered Male,2 months,21 days 16:56:00,21,C
817802,,2020-05-26 15:09:00,6220 Blue Bluff Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Dachshund/Chihuahua Shorthair,Black,2020-06-01 15:26:00,5/26/2019,Transfer,Partner,Neutered Male,1 year,6 days 00:17:00,6,Not Adopted
817801,*Milo,2020-05-26 15:09:00,6220 Blue Bluff Rd in Austin (TX),Stray,Normal,Dog,Intact Male,10 months,Labrador Retriever Mix,Black,2020-06-10 13:33:00,7/26/2019,Adoption,Foster,Neutered Male,10 months,14 days 22:24:00,14,
817800,Smokey,2020-05-26 14:57:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Brown,2020-08-06 16:27:00,5/26/2019,Adoption,,Neutered Male,1 year,72 days 01:30:00,72,D
817799,*Millie,2020-05-26 15:09:00,6220 Blue Bluff Rd in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,White,2020-06-02 17:24:00,5/26/2018,Adoption,,Spayed Female,2 years,7 days 02:15:00,7,B
817797,*Salem,2020-05-26 15:29:00,12007 North Lamar Boulevard in Austin (TX),Stray,Medical,Dog,Intact Male,2 years,Rat Terrier/Chihuahua Shorthair,Black,2020-06-15 14:09:00,5/26/2018,Adoption,Foster,Neutered Male,2 years,19 days 22:40:00,19,C
817791,Sissy,2020-05-26 13:31:00,Austin (TX),Owner Surrender,Sick,Dog,Intact Female,2 months,Labrador Retriever Mix,Black,2020-05-27 09:54:00,2/26/2020,Transfer,Partner,Intact Female,2 months,0 days 20:23:00,0,Not Adopted
817784,*Libby,2020-05-26 12:44:00,Derby Downs And Winter Haven in Austin (TX),Stray,Injured,Dog,Intact Female,2 years,Staffordshire,Black/White,2020-06-06 11:43:00,5/26/2018,Adoption,,Spayed Female,2 years,10 days 22:59:00,10,B
817780,*Mittens,2020-05-26 11:47:00,1616 E Oltorf St in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie/White,2020-07-02 12:53:00,4/19/2020,Adoption,Foster,Spayed Female,2 months,37 days 01:06:00,37,D
817779,*Benjamin,2020-05-26 11:01:00,4434 Frontier Trail in Austin (TX),Stray,Injured,Cat,Intact Male,1 year,Domestic Medium Hair,Orange Tabby,2020-07-08 16:42:00,5/26/2019,Adoption,,Neutered Male,1 year,43 days 05:41:00,43,D
817778,Blue,2020-05-26 10:52:00,S Lakeline And Pagedale in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Labrador Retriever,Brown,2020-05-29 11:10:00,5/26/2014,Return to Owner,,Neutered Male,6 years,3 days 00:18:00,3,Not Adopted
817777,,2020-05-26 10:24:00,6107 Ada Court in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby,2020-06-11 08:11:00,3/26/2020,Adoption,Foster,Neutered Male,2 months,15 days 21:47:00,15,C
817776,,2020-05-26 10:24:00,6107 Ada Court in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby,2020-06-11 08:05:00,3/26/2020,Adoption,Foster,Neutered Male,2 months,15 days 21:41:00,15,C
817771,*Mimi,2020-05-26 08:23:00,4434 Frontier Trail in Austin (TX),Stray,Injured,Cat,Spayed Female,4 years,Domestic Shorthair,Brown Tabby,2020-07-30 16:40:00,5/26/2016,Adoption,Foster,Spayed Female,4 years,65 days 08:17:00,65,D
817770,Smokey,2020-05-26 08:48:00,4434 Frontier Trail in Austin (TX),Owner Surrender,Sick,Dog,Intact Male,1 month,Pit Bull,Blue,2020-05-26 11:37:00,3/26/2020,Transfer,Partner,Intact Male,1 month,0 days 02:49:00,0,Not Adopted
817769,*Albert,2020-05-26 08:43:00,4434 Frontier Trail in Austin (TX),Stray,Injured,Cat,Intact Male,4 weeks,Domestic Shorthair,Black,,,,,,,NaT,New intake,Not Adopted
817768,*Petunia,2020-05-26 08:34:00,4434 Frontier Trail in Austin (TX),Stray,Injured,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,2020-07-18 09:00:00,3/26/2020,Adoption,Foster,Spayed Female,3 months,53 days 00:26:00,53,D
817767,Pinki,2020-05-25 20:12:00,Rodeo Dr in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair,Brown/Black,2020-06-08 15:53:00,11/26/2018,Return to Owner,,Neutered Male,1 year,13 days 19:41:00,13,Not Adopted
817766,,2020-05-25 18:22:00,18328 Round Rock Road in Jonestown (TX),Public Assist,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Black/White,2020-06-13 14:16:00,5/25/2018,Transfer,Partner,Neutered Male,2 years,18 days 19:54:00,18,Not Adopted
817765,,2020-05-25 16:28:00,827 1626 Road in Travis (TX),Stray,Normal,Dog,Intact Female,1 month,Boxer/Labrador Retriever,Brown/White,2020-05-27 13:00:00,3/25/2020,Return to Owner,,Intact Female,2 months,1 days 20:32:00,1,Not Adopted
817764,,2020-05-25 16:28:00,827 1626 Road in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever/Pit Bull,Black/White,2020-05-27 13:05:00,4/10/2020,Return to Owner,,Intact Male,1 month,1 days 20:37:00,1,Not Adopted
817763,,2020-05-25 16:28:00,827 1626 Road in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever/Pit Bull,Tan/White,2020-05-27 13:00:00,4/10/2020,Return to Owner,,Intact Male,1 month,1 days 20:32:00,1,Not Adopted
817762,*Hubble,2020-05-25 16:03:00,Bonham Ranch Rd in Travis (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Brown/White,2020-07-13 11:48:00,5/25/2018,Transfer,Partner,Neutered Male,2 years,48 days 19:45:00,48,Not Adopted
817761,Lou-Lou,2020-05-25 16:03:00,Bonham Ranch Rd in Travis (TX),Stray,Normal,Dog,Spayed Female,2 years,American Staffordshire Terrier,Brown/White,2020-05-28 15:14:00,5/25/2018,Adoption,,Spayed Female,2 years,2 days 23:11:00,2,A
817760,Achilles,2020-05-28 12:26:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,1 year,Siberian Husky/German Shepherd,White,2020-06-08 18:13:00,5/25/2019,Return to Owner,,Neutered Male,1 year,11 days 05:47:00,11,Not Adopted
817755,Phobe,2020-05-25 09:55:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,3 years,Boxer/Pit Bull,Tan/White,2020-05-26 11:56:00,5/26/2017,Return to Owner,,Spayed Female,3 years,1 days 02:01:00,1,Not Adopted
817753,,2020-05-25 08:59:00,Webberville Road And Tannehill Lane in Austin (TX),Stray,Injured,Cat,Intact Male,4 weeks,Domestic Shorthair,Orange Tabby/Brown,2020-05-30 19:06:00,4/27/2020,Euthanasia,Suffering,Intact Male,4 weeks,5 days 10:07:00,5,Not Adopted
817752,,2020-05-25 08:07:00,7201 Levander Loop in Austin (TX),Wildlife,Injured,Bird,Unknown,1 week,Grackle,Black,2020-05-25 08:48:00,5/18/2020,Euthanasia,Suffering,Unknown,1 week,0 days 00:41:00,0,Not Adopted
817751,Mellow,2020-05-25 07:42:00,Jesse E Segovia St in Austin (TX),Stray,Injured,Dog,Neutered Male,12 years,Shih Tzu Mix,Cream,2020-05-27 10:10:00,5/25/2008,Return to Owner,,Neutered Male,12 years,2 days 02:28:00,2,Not Adopted
